,original subtotal,discount,net subtotal,tax,shipping,area,notes,tender,payment cash,payment card,payment gift card,payment store credit,payment check,payment other,payment total,gift card sold,gift card used
886,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
887,35.00,0.00,35.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,35.00,,
888,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
889,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
890,35.00,0.00,35.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,35.00,,
891,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
892,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
893,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
894,35.00,0.00,35.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,35.00,,
895,35.00,0.00,35.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,35.00,,
896,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
898,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
899,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
901,50.00,0.00,50.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,50.00,,
902,40.00,0.00,40.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,40.00,,
903,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
904,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
905,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
906,35.00,0.00,35.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,35.00,,
907,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
908,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
909,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
910,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
911,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
912,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
913,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
914,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
915,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
916,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
917,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
918,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
919,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
920,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
921,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
922,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
923,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
924,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
925,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
926,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
927,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
928,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
929,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
930,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
931,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
932,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
933,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
934,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
935,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
936,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
937,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
938,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
939,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
940,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
941,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
942,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
943,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
944,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
945,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
946,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
947,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
948,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
949,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
950,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
951,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
952,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
953,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
954,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
955,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
956,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
957,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
958,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
959,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
960,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
961,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
962,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
963,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
964,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
965,5.00,0.00,5.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,5.00,,
966,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
967,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
968,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
969,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
970,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
971,250.00,0.00,250.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,250.00,,
972,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
973,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
974,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
975,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
976,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
977,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
978,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
979,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
980,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
981,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
982,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
983,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
984,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
985,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
986,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
987,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
988,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
989,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
990,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
991,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
992,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
993,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
994,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
995,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
996,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
997,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
998,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
999,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1000,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1001,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1002,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1003,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1004,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1005,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1006,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1007,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1008,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1009,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1010,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1011,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1012,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1013,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1014,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1015,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1016,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1017,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1018,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1019,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1020,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1021,35.00,0.00,35.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,35.00,,
1022,15.00,0.00,15.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,15.00,,
1023,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1024,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1025,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1026,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1027,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1028,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1029,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1030,10.00,0.00,10.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,10.00,,
1031,8610.77,0.00,8610.77,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,8610.77,,
1032,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
1033,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
1034,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
1035,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
1036,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
1037,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
1038,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
1039,20.00,0.00,20.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,20.00,,
1040,1.00,0.00,1.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,
1041,22.00,0.00,22.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,22.00,,
1042,30.00,0.00,30.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,30.00,,
1043,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
1044,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
1045,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
1046,25.00,0.00,25.00,0.00,,pos,,cc,0.00,0.00,0.00,0.00,0.00,0.00,25.00,,
