Order Name,Order Date,Item ID,Description,Quantity,Unit Price,Discount Amount,Amount,Taxable,Tax Amount
235084,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235083,06/14/2026,46364037546181,Historic House Appeal,1,200.00,0.00,200.00,No,0.00
235292,06/14/2026,46364003958981,Historic House Fund,1,250.00,0.00,250.00,No,0.00
235292,06/14/2026,46364019228869,Longyear Fund,1,250.00,0.00,250.00,No,0.00
235292,06/14/2026,46363976827077,Donor Cover Cost,1,15.06,0.00,15.06,No,0.00
235295,06/14/2026,46364003958981,Historic House Fund,1,250.00,0.00,250.00,No,0.00
235295,06/14/2026,46364019228869,Longyear Fund,1,250.00,0.00,250.00,No,0.00
235295,06/14/2026,46363976827077,Donor Cover Cost,1,15.06,0.00,15.06,No,0.00
235076,06/14/2026,,Squirrel Socks,1,17.60,0.00,17.60,No,0.21
235076,06/14/2026,GIFT-800-600,Longyear Magnetic Flashlight Keychain,1,4.00,0.00,4.00,No,0.04
235073,06/14/2026,46363848179909,Membership,1,75.00,0.00,75.00,No,0.00
235073,06/14/2026,46363976827077,Donor Cover Cost,1,2.47,0.00,2.47,No,0.00
235052,06/14/2026,PH-300-103,The Quiet Room - Matted,1,10.80,0.00,10.80,No,0.68
235052,06/14/2026,GIFT-400-732,Home Plaque,1,18.00,0.00,18.00,No,1.12
235052,06/14/2026,GIFT-900-104,Cross and Crown Acrylic Magnet,1,9.00,0.00,9.00,No,0.56
235040,06/14/2026,HH-STA-300-905CH,HH - Artwork of 400 Beacon Street Notecards - Chestnut Hill,1,30.00,0.00,30.00,No,1.88
235040,06/14/2026,HH-BOOK-400-649-CH,HH-The Devil's Auction by William Rathvon - Chestnut Hill,1,9.00,0.00,9.00,No,0.57
235040,06/14/2026,HH-GIFT-800-700CH,HH - What Our Leader Says Matted Prints - Chestnut Hill,1,12.00,0.00,12.00,No,0.74
235036,06/14/2026,PH-100-967,Joy - Matted Perforated Embroidery with Light Background,1,20.00,0.00,20.00,No,1.25
235036,06/14/2026,PH-100-964,Faith - Matted Perforated Embroidery,1,20.00,0.00,20.00,No,1.25
235026,06/14/2026,46364037546181,Historic House Appeal,1,300.00,0.00,300.00,No,0.00
235025,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235024,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
235021,06/14/2026,HH-GIFT-900-100-CH,HH - Blest Christmas Morn Ornament - CHESTNUT HILL,1,18.00,0.00,18.00,No,1.13
235017,06/14/2026,BOOK-500-005,"A Home for Spike, by Heather Vogel Frederick",1,19.80,0.00,19.80,No,1.00
235017,06/14/2026,BOOK-300-725,"Christian Science Military Ministry, 1917-2004 by Kim M. Schuette",1,42.30,0.00,42.30,No,2.14
235017,06/14/2026,BOOK-500-002,Peter Henniker-Heaton: Man of Joy by Kim M. Schuette,1,36.00,0.00,36.00,No,1.82
235017,06/14/2026,BOOK-500-000,The Wartime Diaries of Chaplain Richard H. Chase by Kim M. Schuette,1,34.20,0.00,34.20,No,1.73
235017,06/14/2026,BOOK-400-000,Life at 400 Beacon Street by Heather Vogel Frederick,1,36.00,0.00,36.00,No,1.82
235017,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,2.01
235015,06/14/2026,GIFT-900-104,Cross and Crown Acrylic Magnet,1,9.00,0.00,9.00,No,0.30
235015,06/14/2026,BOOK-900-905,Building of The Mother Church,1,18.00,0.00,18.00,No,0.60
235015,06/14/2026,HH-BOOK-400-020-LYNN,HH - “A Woman of Sound Education” – Mary Baker Eddy’s School Years by Heather Vogel Frederick - Lynn,1,18.00,0.00,18.00,No,0.60
235015,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,1.31
235010,06/14/2026,46364004024517,Historic House Fund,1,200.00,0.00,200.00,No,0.00
235010,06/14/2026,46363976827077,Donor Cover Cost,1,6.08,0.00,6.08,No,0.00
235004,06/14/2026,46364003926213,Historic House Fund,1,100.00,0.00,100.00,No,0.00
235004,06/14/2026,46363976827077,Donor Cover Cost,1,3.19,0.00,3.19,No,0.00
235003,06/14/2026,BOOK-500-002,Peter Henniker-Heaton: Man of Joy by Kim M. Schuette,1,36.00,0.00,36.00,No,1.07
235003,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,1.18
235002,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
235001,06/14/2026,46364019294405,Longyear Fund,1,60.00,0.00,60.00,No,0.00
235000,06/14/2026,46364019491013,Longyear Legacy Endowment Fund,1,15.00,0.00,15.00,No,0.00
234997,06/14/2026,BOOK-400-103,A Precious Legacy: Christian Science Comes to Japan by Emi Abiko,1,10.00,0.00,10.00,No,0.00
234983,06/14/2026,GIFT-900-104,Cross and Crown Acrylic Magnet,1,9.00,0.00,9.00,No,0.57
234983,06/14/2026,HH-GIFT-900-103CH,HH-Cross and Crown Ornament - Chestnut Hill,1,18.00,0.00,18.00,No,1.13
234983,06/14/2026,GIFT-900-104,Cross and Crown Acrylic Magnet,1,9.00,0.00,9.00,No,0.56
234983,06/14/2026,HH-PH-300-106CH,HH-Diana or Christ - Framed - Chestnut Hill,1,16.20,0.00,16.20,No,1.01
234983,06/14/2026,HH-BOOK-400-318-CH,HH - Paths of Pioneer Christian Scientists by Christopher L. Tyner - Chestnut Hill,1,21.60,0.00,21.60,No,1.35
234983,06/14/2026,HH-STA-100-306CH,HH - Chestnut Hill Photo Notecards - Chestnut Hill,1,4.50,0.00,4.50,No,0.27
234977,06/14/2026,HH-JEWEL-100-800CH,HH - Cross and Crown Stained Glass Lapel Pin - Chestnut Hill,1,6.30,0.00,6.30,No,0.30
234977,06/14/2026,HH-GIFT-900-104CH,HH - Cross and Crown Acrylic Magnet - Chestnut Hill,1,9.00,0.00,9.00,No,0.43
234977,06/14/2026,,HH - Chestnut Hill Mini Notebooks - CONCORD,1,10.80,0.00,10.80,No,0.51
234977,06/14/2026,HH-GIFT-900-105-CH,HH - Peace Ornament - CH,1,18.00,0.00,18.00,No,0.84
234968,06/14/2026,GIFT-900-104,Cross and Crown Acrylic Magnet,1,10.00,0.00,10.00,No,0.63
234964,06/14/2026,PH-300-108,Rathvon Framed Quote,1,10.00,0.00,10.00,No,0.00
234964,06/14/2026,GIFT-600-110,Baby lamb,1,14.00,0.00,14.00,No,0.00
234955,06/14/2026,BOOK-500-184,The Ultimate Freedom by John H. Wyndham,1,11.65,0.00,11.65,No,0.73
234955,06/14/2026,GIFT-300-928,Kitchen Towels,2,16.20,0.00,32.40,No,2.02
234951,06/14/2026,GIFT-800-601,Longyear Magnets,1,3.00,0.00,3.00,No,0.19
234951,06/14/2026,PH-300-108,Rathvon Framed Quote,1,10.00,0.00,10.00,No,0.62
234921,06/14/2026,HH-STA-300-420CH,HH - Postcard - Chestnut Hill,1,0.90,0.00,0.90,No,0.06
234921,06/14/2026,HH-STA-300-420CH,HH - Postcard - Chestnut Hill,1,0.90,0.00,0.90,No,0.06
234921,06/14/2026,HH-STA-300-420CH,HH - Postcard - Chestnut Hill,1,0.90,0.00,0.90,No,0.06
234921,06/14/2026,HH-GIFT-800-601CH,HH - Longyear Magnets - Chestnut Hill,1,2.70,0.00,2.70,No,0.17
234921,06/14/2026,HH-PH-300-473-CH,HH - Daniel's Answer to the King - Chestnut Hill,1,27.00,0.00,27.00,No,1.68
234914,06/14/2026,HH-STA-100-306CH,HH - Chestnut Hill Photo Notecards - Chestnut Hill,1,4.50,0.00,4.50,No,0.29
234914,06/14/2026,HH-STA-100-306CH,HH - Chestnut Hill Photo Notecards - Chestnut Hill,2,4.50,0.00,9.00,No,0.56
234914,06/14/2026,HH-STA-100-306CH,HH - Chestnut Hill Photo Notecards - Chestnut Hill,1,4.50,0.00,4.50,No,0.28
234914,06/14/2026,STA-101-306,Chestnut Hill Photo Notecards,1,4.50,0.00,4.50,No,0.28
234914,06/14/2026,HH-STA-100-306CH,HH - Chestnut Hill Photo Notecards - Chestnut Hill,3,4.50,0.00,13.50,No,0.84
234879,06/14/2026,JEWEL-100-100,Cross and Crown Seal Pendants - Nikki Paulk,1,103.50,0.00,103.50,No,5.23
234879,06/14/2026,GIFT-900-104,Cross and Crown Acrylic Magnet,1,9.00,0.00,9.00,No,0.46
234879,06/14/2026,PH-100-963,Hope - Matted Perforated Embroidery,1,18.00,0.00,18.00,No,0.91
234879,06/14/2026,PH-100-967,Joy - Matted Perforated Embroidery with Light Background,1,18.00,0.00,18.00,No,0.91
234879,06/14/2026,PH-100-965,Love - Matted Perforated Embroidery,1,18.00,0.00,18.00,No,0.91
234879,06/14/2026,,Squirrel Socks,2,19.80,0.00,39.60,No,1.99
234832,06/14/2026,46364019294405,Longyear Fund,1,10.00,0.00,10.00,No,0.00
234832,06/14/2026,46363976827077,Donor Cover Cost,1,2.81,0.00,2.81,No,0.00
234831,06/14/2026,STA-300-824,Vintage Postcard,1,0.22,0.00,0.22,No,0.01
234831,06/14/2026,STA-300-420,Postcard,1,0.67,0.00,0.67,No,0.01
234831,06/14/2026,PH-300-103,The Quiet Room - Matted,1,10.80,0.00,10.80,No,0.09
234831,06/14/2026,46363848179909,Membership,1,75.00,0.00,75.00,No,0.62
234830,06/14/2026,46364019294405,Longyear Fund,1,30.00,0.00,30.00,No,0.00
234828,06/14/2026,46364019294405,Longyear Fund,1,30.00,0.00,30.00,No,0.00
234822,06/14/2026,46364019163333,Longyear Fund,1,50.00,0.00,50.00,No,0.00
234822,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234822,06/14/2026,46363976827077,Donor Cover Cost,1,14.18,0.00,14.18,No,0.00
234820,06/14/2026,46364019294405,Longyear Fund,1,10.00,0.00,10.00,No,0.00
234820,06/14/2026,46363976827077,Donor Cover Cost,1,2.81,0.00,2.81,No,0.00
234817,06/14/2026,BOOK-500-911,The Greatest Thing in the World by Henry Drummond,2,16.00,0.00,32.00,No,0.00
234809,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
234808,06/14/2026,46364037546181,Historic House Appeal,1,40.00,0.00,40.00,No,0.00
234805,06/14/2026,,"HH - ""The Dearest Spot"" Mug - CHESTNUT HILL",1,55.00,0.00,55.00,No,3.44
234804,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
234798,06/14/2026,46364037546181,Historic House Appeal,1,150.00,0.00,150.00,No,0.00
234795,06/14/2026,HH-PH-300-103-CH,HH-The Quiet Room - Matted - Chestnut Hill,1,12.00,0.00,12.00,No,0.75
234791,06/14/2026,PH-300-101,Vintage Swan Photo with Bible Verse - Matted,1,10.80,0.00,10.80,No,0.68
234791,06/14/2026,JEWEL-100-800,Cross and Crown Stained Glass Lapel Pin,1,6.30,0.00,6.30,No,0.39
234789,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
234788,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
234787,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
234783,06/14/2026,46364037447877,Historic House Appeal,1,100.00,0.00,100.00,No,0.00
235014,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234782,06/14/2026,46364037480645,Historic House Appeal,1,250.00,0.00,250.00,No,0.00
234781,06/14/2026,46364040102085,Ongoing Fundraising,1,3000.00,0.00,3000.00,No,0.00
234775,06/14/2026,PH-300-473,Daniel's Answer to the King,1,27.00,0.00,27.00,No,1.69
234775,06/14/2026,BOOK-500-745,Island of Peace in an Ocean of Unrest: The Letters of Dorothy von Moltke by Catherine R. Hammond,1,26.95,0.00,26.95,No,1.69
234775,06/14/2026,PH-300-107,Vintage Swan Print - Floating Frame,1,22.50,0.00,22.50,No,1.40
234780,06/14/2026,46364040102085,Ongoing Fundraising,1,365.00,0.00,365.00,No,0.00
234772,06/14/2026,46364004024517,Historic House Fund,1,70.00,0.00,70.00,No,0.00
234772,06/14/2026,46363976827077,Donor Cover Cost,1,2.32,0.00,2.32,No,0.00
234769,06/14/2026,BOOK-500-006,"A Home for Spike, by Heather Vogel Frederick",1,33.30,0.00,33.30,No,2.08
234766,06/14/2026,HH-BOOK-400-000CH,HH - Life at 400 Beacon Street by Heather Vogel Frederick - Chestnut Hill,1,36.00,0.00,36.00,No,2.25
234761,06/14/2026,GIFT-600-110,Baby lamb,1,14.00,0.00,14.00,No,0.88
234761,06/14/2026,JEWEL-100-800,Cross and Crown Stained Glass Lapel Pin,1,7.00,0.00,7.00,No,0.43
234761,06/14/2026,STA-200-500,Longyear Pencil,1,0.99,0.00,0.99,No,0.06
234751,06/14/2026,GIFT-500-001,Chestnut Hill Coasters,1,14.40,0.00,14.40,No,0.90
234751,06/14/2026,JEWEL-100-800,Cross and Crown Stained Glass Lapel Pin,1,6.30,0.00,6.30,No,0.40
234751,06/14/2026,GIFT-500-009,Chestnut Hill Magnetic Floral Notepads,1,10.80,0.00,10.80,No,0.67
234751,06/14/2026,GIFT-500-004,Chestnut Hill Mini Notebooks,1,10.80,0.00,10.80,No,0.67
234722,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234709,06/14/2026,Gift-100-100,Gift Certificate - Redeem,1,-50.00,0.00,-50.00,No,0.00
234709,06/14/2026,Gift-100-100,Gift Certificate - Redeem,1,-50.00,0.00,-50.00,No,0.00
234709,06/14/2026,GIFT-600-108,Musical Lamb,1,55.00,0.00,55.00,No,3.44
234709,06/14/2026,GIFT-600-108,Musical Lamb,1,55.00,0.00,55.00,No,3.44
234701,06/14/2026,BOOK-400-317,Violet Hay by Peter J. Hodgson,1,10.80,0.00,10.80,No,0.49
234701,06/14/2026,BOOK-400-103,A Precious Legacy: Christian Science Comes to Japan by Emi Abiko,1,9.00,0.00,9.00,No,0.41
234701,06/14/2026,BOOK-400-112,Pioneers in Christian Science,1,11.70,0.00,11.70,No,0.53
234701,06/14/2026,BOOK-400-645,My Life Model by Carol Norton,1,8.10,0.00,8.10,No,0.37
234701,06/14/2026,BOOK-400-649,The Devil's Auction by William Rathvon,1,8.10,0.00,8.10,No,0.37
234701,06/14/2026,BOOK-500-911,The Greatest Thing in the World by Henry Drummond,1,14.40,0.00,14.40,No,0.65
234701,06/14/2026,BOOK-100-912,Triumph of Job by Dr. Laura C. Pleming,1,10.80,0.00,10.80,No,0.49
234701,06/14/2026,GIFT-900-102,Glass Cross & Crown Paperweight,1,22.50,0.00,22.50,No,1.01
234701,06/14/2026,BOOK-400-163,Young Pioneers,1,2.70,0.00,2.70,No,0.12
234701,06/14/2026,GIFT-800-601,Longyear Magnets,1,2.70,0.00,2.70,No,0.12
234701,06/14/2026,STA-200-500,Longyear Pencil,2,0.89,0.00,1.78,No,0.08
234701,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,1.77
234703,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234703,06/14/2026,46363976827077,Donor Cover Cost,1,1.46,0.00,1.46,No,0.00
234702,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234928,06/14/2026,AUD-100-172,I Heard Lincoln That Day,1,12.60,0.00,12.60,No,0.67
234928,06/14/2026,GIFT-800-600,Longyear Magnetic Flashlight Keychain,1,4.50,0.00,4.50,No,0.24
234928,06/14/2026,STA-300-420,Postcard,1,0.90,0.00,0.90,No,0.05
234928,06/14/2026,BOOK-400-103,A Precious Legacy: Christian Science Comes to Japan by Emi Abiko,1,9.00,0.00,9.00,No,0.48
234928,06/14/2026,BOOK-500-826,By Their Fruits Ye Shall Know Them,1,13.50,0.00,13.50,No,0.71
234928,06/14/2026,BOOK-400-317,Violet Hay by Peter J. Hodgson,1,10.80,0.00,10.80,No,0.57
234928,06/14/2026,BOOK-500-002,Peter Henniker-Heaton: Man of Joy by Kim M. Schuette,1,36.00,0.00,36.00,No,1.89
234700,06/14/2026,HH-GIFT-600-108CH,HH- Musical Lamb - Chestnut Hill,1,52.00,0.00,52.00,No,2.09
234700,06/14/2026,BOOK-500-005,"A Home for Spike, by Heather Vogel Frederick",1,19.80,0.00,19.80,No,0.80
234700,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,1.60
234699,06/14/2026,BOOK-400-104,Christian Science In Germany by Frances Thurber Seal,1,9.00,0.00,9.00,No,0.00
234699,06/14/2026,46364019196101,Longyear Fund,1,100.00,0.00,100.00,No,0.00
234698,06/14/2026,46364040102085,Ongoing Fundraising,1,1500.00,0.00,1500.00,No,0.00
234686,06/14/2026,BOOK-400-104,Christian Science In Germany by Frances Thurber Seal,1,9.00,0.00,9.00,No,0.00
234683,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234683,06/14/2026,46363976827077,Donor Cover Cost,1,1.46,0.00,1.46,No,0.00
234682,06/14/2026,GIFT-900-102,Glass Cross & Crown Paperweight,1,23.40,0.00,23.40,No,0.81
234682,06/14/2026,JEWEL-100-800,Cross and Crown Stained Glass Lapel Pin,1,6.30,0.00,6.30,No,0.22
234682,06/14/2026,GIFT-800-601,Longyear Magnets,1,2.70,0.00,2.70,No,0.10
234682,06/14/2026,GIFT-300-928,Kitchen Towels,1,16.20,0.00,16.20,No,0.56
234682,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,1.35
234677,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,0.00
234673,06/14/2026,46364039971013,Ongoing Fundraising,1,50.00,0.00,50.00,No,0.00
235368,06/14/2026,GIFT-600-108,Musical Lamb,1,49.50,0.00,49.50,No,3.10
235368,06/14/2026,BOOK-200-100,Science and Health with Key to the Scriptures by Mary Baker Eddy  - Sterling Edition,1,18.00,0.00,18.00,No,1.13
235368,06/14/2026,BOOK-500-079,On the Way There by Katherine M. Yates,1,17.10,0.00,17.10,No,1.07
235368,06/14/2026,BOOK-300-496,Lectures and Articles on Christian Science by Edward A. Kimball,1,18.00,0.00,18.00,No,1.13
235368,06/14/2026,STA-100-098,Sheep Notecards,2,5.40,0.00,10.80,No,0.68
235368,06/14/2026,STA-100-099,Sheep Notecards,1,5.40,0.00,5.40,No,0.34
235368,06/14/2026,STA-101-306,Chestnut Hill Photo Notecards,1,4.50,0.00,4.50,No,0.28
235368,06/14/2026,GIFT-800-700,What Our Leader Says Matted Prints,1,10.80,0.00,10.80,No,0.67
235368,06/14/2026,GIFT-800-700,What Our Leader Says Matted Prints,1,10.80,0.00,10.80,No,0.66
235368,06/14/2026,STA-100-2000WCI,Watercolor Historic House Cards,1,1.80,0.00,1.80,No,0.11
234674,06/14/2026,46364037415109,Historic House Appeal,1,50.00,0.00,50.00,No,0.00
234600,06/14/2026,AUD-500-531,Life at 400 Beacon Street - Audiobook,1,45.00,0.00,45.00,No,2.11
234600,06/14/2026,AUD-500-533,Paths of Pioneer Christian Scientists by Christopher L. Tyner - Audiobook,1,31.50,0.00,31.50,No,1.48
234600,06/14/2026,GIFT-400-733,A Paean of Praise by Mary Baker Eddy,1,18.00,0.00,18.00,No,0.85
234600,06/14/2026,BOOK-500-002,Peter Henniker-Heaton: Man of Joy by Kim M. Schuette,1,25.20,0.00,25.20,No,1.18
234600,06/14/2026,46363848147141,Membership,1,40.00,0.00,40.00,No,1.86
234625,06/14/2026,JEWEL-100-992,Sterling Silver Box Chain Necklaces,1,38.44,0.00,38.44,No,0.00
235116,06/14/2026,GIFT-900-102,Glass Cross & Crown Paperweight,1,26.00,0.00,26.00,No,1.63
235116,06/14/2026,GIFT-400-111,Cross and Crown Trinket Dish,1,20.00,0.00,20.00,No,1.25
235116,06/14/2026,BOOK-400-104,Christian Science In Germany by Frances Thurber Seal,1,9.00,0.00,9.00,No,0.57
235116,06/14/2026,JEWEL-100-801,Cross and Crown Brooch Pin,2,20.00,0.00,40.00,No,2.49
235116,06/14/2026,STA-101-306,Chestnut Hill Photo Notecards,1,5.00,0.00,5.00,No,0.31
234605,06/14/2026,GIFT-600-108,Musical Lamb,1,55.00,0.00,55.00,No,0.00
235287,06/14/2026,GIFT-400-111,Cross and Crown Trinket Dish,1,20.00,0.00,20.00,No,0.00
235287,06/14/2026,BOOK-400-649,The Devil's Auction by William Rathvon,1,9.00,0.00,9.00,No,0.00
235287,06/14/2026,JEWEL-100-310,Cross and Crown Enamel Pin,1,28.00,0.00,28.00,No,0.00
235354,06/14/2026,JEWEL-100-992,Sterling Silver Box Chain Necklaces,1,34.59,0.00,34.59,No,2.17
235354,06/14/2026,JEWEL-100-992,Sterling Silver Box Chain Necklaces,1,34.59,0.00,34.59,No,2.17
235354,06/14/2026,JEWEL-100-100,Cross and Crown Seal Pendants - Nikki Paulk,2,94.50,0.00,189.00,No,11.81
235354,06/14/2026,GIFT-800-601,Longyear Magnets,2,2.70,0.00,5.40,No,0.34
235354,06/14/2026,GIFT-600-108,Musical Lamb,1,49.50,0.00,49.50,No,3.08
235395,06/14/2026,HH-GIFT-100-001LY,HH-Longyear Museum Mug - Lynn,1,23.40,0.00,23.40,No,1.47
235395,06/14/2026,HH-GIFT-100-001LY,HH-Longyear Museum Mug - Lynn,1,23.40,0.00,23.40,No,1.47
235395,06/14/2026,JEWEL-100-100,Cross and Crown Seal Pendants - Nikki Paulk,2,94.50,0.00,189.00,No,11.81
235395,06/14/2026,JEWEL-100-992,Sterling Silver Box Chain Necklaces,2,34.59,0.00,69.18,No,4.31
235365,06/14/2026,GIFT-500-004,Chestnut Hill Mini Notebooks,1,10.80,0.00,10.80,No,0.68
234944,06/14/2026,AUD-100-172,I Heard Lincoln That Day,2,14.00,0.00,28.00,No,1.76
234944,06/14/2026,AUD-100-417,Violet Hay - Audiobook,1,22.00,0.00,22.00,No,1.38
234944,06/14/2026,AUD-100-415,William Tyndale: A Ploughman's Talk,1,22.00,0.00,22.00,No,1.38
234944,06/14/2026,STA-300-905,Artwork of 400 Beacon Street Notecards,1,30.00,0.00,30.00,No,1.87
234944,06/14/2026,BOOK-400-317,Violet Hay by Peter J. Hodgson,1,12.00,0.00,12.00,No,0.74
234849,06/14/2026,GIFT-800-611,Artisanal Bookmarks,1,12.60,0.00,12.60,No,0.65
234849,06/14/2026,GIFT-800-611,Artisanal Bookmarks,1,12.60,0.00,12.60,No,0.65
234849,06/14/2026,HH-GIFT-100-005-CH,HH - Wallpaper Coasters - CHESTNUT HILL,1,13.50,0.00,13.50,No,0.70
234849,06/14/2026,HH-GIFT-100-003-CH,HH - Wallpaper Mugs - CHESTNUT HILL,1,14.40,0.00,14.40,No,0.74
234849,06/14/2026,PH-100-964,Faith - Matted Perforated Embroidery,1,18.00,0.00,18.00,No,0.93
234849,06/14/2026,PH-100-963,Hope - Matted Perforated Embroidery,1,18.00,0.00,18.00,No,0.93
234849,06/14/2026,PH-100-965,Love - Matted Perforated Embroidery,1,18.00,0.00,18.00,No,0.92
234849,06/14/2026,GIFT-800-700,What Our Leader Says Matted Prints,1,10.80,0.00,10.80,No,0.56
234849,06/14/2026,BOOK-500-006,"A Home for Spike, by Heather Vogel Frederick",1,33.30,0.00,33.30,No,1.70
234849,06/14/2026,46363848147141,Membership,1,36.00,0.00,36.00,No,1.84
234849,06/14/2026,GIFT-900-104,Cross and Crown Acrylic Magnet,1,9.00,0.00,9.00,No,0.46
234849,06/14/2026,HH-GIFT-800-601-CO,HH - Longyear Magnets - CONCORD,1,2.70,0.00,2.70,No,0.14
234849,06/14/2026,HH-GIFT-800-601-CO,HH - Longyear Magnets - CONCORD,1,2.70,0.00,2.70,No,0.13
234891,06/14/2026,HH-GIFT-900-104CH,HH - Cross and Crown Acrylic Magnet - Chestnut Hill,1,10.00,0.00,10.00,No,0.63
234891,06/14/2026,HH-GIFT-100-007CH,HH - Carpet Coasters - CHESTNUT HILL,1,15.00,0.00,15.00,No,0.94
234891,06/14/2026,HH-STA-200-501-CH,HH - Wallpaper Pen - CHESTNUT HILL,1,8.00,0.00,8.00,No,0.50
234891,06/14/2026,HH-PH-300-103-CH,HH-The Quiet Room - Matted - Chestnut Hill,1,12.00,0.00,12.00,No,0.75
234891,06/14/2026,HH-GIFT-100-007CH,HH - Carpet Coasters - CHESTNUT HILL,1,15.00,0.00,15.00,No,0.94
234891,06/14/2026,HH-GIFT-900-104CH,HH - Cross and Crown Acrylic Magnet - Chestnut Hill,1,10.00,0.00,10.00,No,0.63
234891,06/14/2026,HH-BOOK-400-318-CH,HH - Paths of Pioneer Christian Scientists by Christopher L. Tyner - Chestnut Hill,1,24.00,0.00,24.00,No,1.50
234891,06/14/2026,HH-STA-300-420CH,HH - Postcard - Chestnut Hill,1,1.00,0.00,1.00,No,0.07
234891,06/14/2026,HH-GIFT-400-732-CH,HH- Home Plaque - Chestnut Hill,1,20.00,0.00,20.00,No,1.25
234891,06/14/2026,HH-GIFT-100-003-CH,HH - Wallpaper Mugs - CHESTNUT HILL,1,16.00,0.00,16.00,No,0.99
234891,06/14/2026,HH-GIFT-100-003-CH,HH - Wallpaper Mugs - CHESTNUT HILL,1,16.00,0.00,16.00,No,0.99
234907,06/14/2026,HH-GIFT-900-104CH,HH - Cross and Crown Acrylic Magnet - Chestnut Hill,1,10.00,0.00,10.00,No,0.63
234907,06/14/2026,HH-GIFT-400-111-CH,HH-Cross and Crown Trinket Dish - Chestnut Hill,1,20.00,0.00,20.00,No,1.25
234907,06/14/2026,HH-PH-300-100-CH,HH - Rathvon Framed Quote - CHESTNUT HILL,1,10.00,0.00,10.00,No,0.63
234907,06/14/2026,HH-BOOK-400-649-CH,HH-The Devil's Auction by William Rathvon - Chestnut Hill,1,9.00,0.00,9.00,No,0.56
234907,06/14/2026,HH-GIFT-800-601CH,HH - Longyear Magnets - Chestnut Hill,1,3.00,0.00,3.00,No,0.18
234991,06/14/2026,HH-PH-300-105CH,HH-The Quiet Room - Framed - Chestnut Hill,1,18.00,0.00,18.00,No,1.13
234974,06/14/2026,HH-GIFT-900-105-CH,HH - Peace Ornament - CH,1,20.00,0.00,20.00,No,1.25
234971,06/14/2026,HH-PH-300-100-CH,HH - Rathvon Framed Quote - CHESTNUT HILL,1,10.00,0.00,10.00,No,0.63
234938,06/14/2026,STA-300-420,Postcard,1,1.00,0.00,1.00,No,0.06
234938,06/14/2026,BOOK-500-826,By Their Fruits Ye Shall Know Them,1,15.00,0.00,15.00,No,0.76
234938,06/14/2026,BOOK-500-002,Peter Henniker-Heaton: Man of Joy by Kim M. Schuette,1,40.00,0.00,40.00,No,2.03
234938,06/14/2026,BOOK-400-318,Paths of Pioneer Christian Scientists by Christopher L. Tyner,1,24.00,0.00,24.00,No,1.21
234904,06/14/2026,HH-BOOK-400-318-CH,HH - Paths of Pioneer Christian Scientists by Christopher L. Tyner - Chestnut Hill,1,24.00,0.00,24.00,No,1.50
234874,06/14/2026,HH-GIFT-500-004CH,HH- Mini Notebooks - Chestnut Hill,1,12.00,0.00,12.00,No,0.75
234874,06/14/2026,HH-GIFT-100-005-CH,HH - Wallpaper Coasters - CHESTNUT HILL,1,15.00,0.00,15.00,No,0.94
234874,06/14/2026,HH-GIFT-300-928CH,HH-Kitchen Towels - Chestnut Hill,1,18.00,0.00,18.00,No,1.12
234887,06/14/2026,GIFT-500-004,Chestnut Hill Mini Notebooks,7,12.00,0.00,84.00,No,5.25
234887,06/14/2026,GIFT-500-004,Chestnut Hill Mini Notebooks,7,12.00,0.00,84.00,No,5.25
234865,06/14/2026,BOOK-500-002,Peter Henniker-Heaton: Man of Joy by Kim M. Schuette,1,36.00,0.00,36.00,No,2.26
234865,06/14/2026,AUD-300-460,Inhabiting Eternity,1,17.10,0.00,17.10,No,1.06
234834,06/14/2026,GIFT-800-611,Artisanal Bookmarks,1,14.00,0.00,14.00,No,0.88
